,tissue,histology,gender,PHA-665752,Irinotecan,17-AAG,TAE684,TKI258,PD-0332991,PLX4720,ZD-6474,Nutlin-3,Sorafenib,L-685458,Erlotinib,Lapatinib,PD-0325901,PF2341066,AEW541,Nilotinib,Topotecan,LBW242,AZD0530,Panobinostat,Paclitaxel,RAF265,AZD6244
KNS42,central_nervous_system,glioma,M',8.0,0.747000277,8.0,5.369329929,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.282463074,8.0,1.487622499,8.0,8.0,0.202398047,0.005016253,5.805480957,8.0
KNS60,central_nervous_system,glioma,M',8.0,0.436378628,0.055461988,7.04292202,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.156042814,0.720370471,8.0,0.039722465,0.004634195,8.0,8.0
KNS62,lung,carcinoma,M',8.0,,0.576808989,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.194876909,8.0,8.0,,1.6950526240000001,8.0,8.0,0.079661846,0.008,8.0,8.0
KNS81,central_nervous_system,glioma,M',8.0,0.21901373600000001,0.257104039,2.613715172,8.0,8.0,8.0,8.0,8.0,8.0,0.7099197759999999,8.0,8.0,8.0,8.0,6.037409782,8.0,0.467877626,8.0,8.0,0.148486853,0.033557992,2.720138073,8.0
KO52,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.0992705,0.652886987,1.549693108,1.338214755,1.6547275780000001,8.0,8.0,8.0,0.269100364,0.476743907,8.0,8.0,0.004738287,2.383868933,6.777762554,8.0,0.05754936099999999,8.0,8.0,0.013647835,0.019697005,0.252842605,0.026235208
KOPN8,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
KP2,pancreas,carcinoma,F',8.0,1.5987071990000001,0.038178917,1.301458359,8.0,8.0,,,8.0,8.0,8.0,8.0,8.0,0.033684015,5.20879364,6.969734669,8.0,1.4561494590000001,8.0,8.0,0.085353024,0.009652367,4.278925419,0.411830425
KP3,pancreas,carcinoma,NA',8.0,2.133014202,0.166749611,2.233649731,8.0,8.0,8.0,8.0,8.0,5.156407833,8.0,8.0,8.0,2.182970047,8.0,8.0,8.0,0.75530833,8.0,3.514678478,0.164497957,0.027491981000000002,2.484365463,8.0
KP4,pancreas,carcinoma,M',1.073863983,0.256401986,0.056765284000000006,2.252705574,5.228113174,8.0,8.0,8.0,8.0,4.013171196,6.337520598999999,8.0,8.0,2.774494648,0.9380652309999999,4.758481979,8.0,0.693772852,8.0,8.0,0.096346818,0.003355716,2.569406748,8.0
KPL1,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
KPNRTBM1,autonomic_ganglia,neuroblastoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
KPNSI9S,autonomic_ganglia,neuroblastoma,M',8.0,0.028646117000000002,0.082642227,0.883854568,4.992180824,1.3197187190000002,8.0,8.0,4.26095295,5.632163525,8.0,8.0,8.0,0.09873667400000001,2.556257248,1.030234575,5.412808417999999,0.024177901,8.0,5.985694885,0.030315428999999998,0.004405395,1.886896968,0.27292785
KPNYN,autonomic_ganglia,neuroblastoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
KS1,central_nervous_system,glioma,F',,,,,,,,,,,,,,,,,,,,,,,,
KU1919,urinary_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
KU812,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.449586183,0.129609898,8.0,2.311457634,6.253096581,8.0,0.452475399,8.0,8.0,8.0,5.065102577,8.0,0.042091515,1.890639901,8.0,0.016822226000000003,0.310233384,8.0,0.47168800200000005,0.032717083,0.0025,1.104939103,0.180799469
KURAMOCHI,ovary,carcinoma,F',3.98032403,1.841904879,0.332910785,1.111817837,8.0,8.0,8.0,2.208707333,8.0,0.5852025989999999,8.0,8.0,8.0,8.0,8.0,2.929866552,8.0,0.8700197940000001,8.0,8.0,0.118304849,0.056019422,7.276958942,8.0
KYM1,soft_tissue,rhabdomyosarcoma,NA',8.0,,0.088494658,1.298575132,0.776880239,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.93816185,8.0,8.0,,0.507416606,0.062424198,8.0,0.013308295,0.004644886,,8.0
KYO1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
KYSE140,oesophagus,carcinoma,M',8.0,,0.9619783159999999,6.06253624,1.849872947,,6.805239201,1.44893086,8.0,8.0,,0.6176376339999999,0.688929975,2.105214119,8.0,1.9630321259999999,,1.071992775,8.0,1.507840991,0.117554843,0.02538952,,8.0
KYSE150,oesophagus,carcinoma,F',8.0,,0.080904983,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,5.205513954,8.0,8.0,8.0,8.0,,3.8411428930000002,8.0,8.0,0.18333339699999998,0.016105084,6.57502985,8.0
KYSE180,oesophagus,carcinoma,M',8.0,,0.07537479700000001,2.5786395069999997,5.095852375,,8.0,4.599080086,8.0,8.0,,1.6305038930000002,0.876243353,8.0,8.0,3.612831354,,0.431775212,8.0,2.9835159780000002,0.10288962,0.00803466,,8.0
KYSE270,oesophagus,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
KYSE30,oesophagus,carcinoma,M',8.0,0.788275123,0.8114847540000001,4.018353462,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.8588862420000005,0.084109992,8.0,8.0,8.0,0.644506454,8.0,8.0,0.128507599,0.007177499,8.0,0.604180574
KYSE410,oesophagus,carcinoma,M',8.0,0.140010215,0.269242465,8.0,8.0,8.0,8.0,6.043905258,8.0,8.0,8.0,4.905516624,3.808474779,8.0,8.0,2.273355246,5.128837109,3.5499489310000003,8.0,8.0,0.013451349,0.023948349,8.0,8.0
KYSE450,oesophagus,carcinoma,M',8.0,,0.71019572,8.0,8.0,,8.0,2.156936169,8.0,8.0,8.0,1.4010286330000001,2.574542999,6.272626877,8.0,8.0,,4.590821266,8.0,3.9215133189999998,0.172696128,0.013682682,,8.0
KYSE510,oesophagus,carcinoma,F',8.0,,0.175444975,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.977478504,,0.078613929,8.0,8.0,0.152823612,0.002542614,,8.0
KYSE520,oesophagus,carcinoma,F',8.0,2.260991573,0.07989960900000001,3.4436509610000003,8.0,8.0,8.0,3.292037964,8.0,8.0,8.0,2.151475906,3.7730114460000004,2.8992424010000004,8.0,5.148413658,6.504006386,4.235891819,8.0,4.866113186000001,0.149735227,0.006054605,4.369664192,8.0
KYSE70,oesophagus,carcinoma,M',8.0,,0.060356256,3.304603577,2.024621725,,8.0,3.4868752960000005,8.0,8.0,,2.744313717,8.0,0.640863359,8.0,1.257513762,,1.593729496,8.0,8.0,0.049667668,0.007472156,,8.0
L1236,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
L33,pancreas,carcinoma,NA',8.0,0.07414142,0.157320872,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.269798279,2.124577284,8.0,8.0,8.0,8.0,0.254557401,8.0,8.0,0.065592676,0.0053549259999999994,1.9041935209999998,8.0
L363,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',4.4691867830000005,0.050349064000000006,0.023713689,0.185580403,0.558930044,0.8919017909999999,8.0,8.0,8.0,4.853794575,5.679340839,8.0,8.0,8.0,1.53984499,0.598104239,8.0,0.031153897000000003,0.09034351300000001,7.3223738670000005,0.008276213000000001,0.0032105379999999998,0.39563894299999997,8.0
L428,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',8.0,0.370309383,1.254022121,8.0,5.217923164,4.438398838,8.0,8.0,8.0,5.844584942000001,8.0,8.0,8.0,8.0,8.0,8.0,6.550229549,0.374255389,8.0,8.0,0.058298577000000004,0.10171412699999999,0.39829161799999996,8.0
L540,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
LAMA84,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
LC1F,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LC1SQSF,lung,carcinoma,M',8.0,,0.289881378,8.0,8.0,8.0,8.0,5.514276505,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.929805756,8.0,8.0,0.14255695,0.024235912000000002,7.371242046,8.0
LCLC103H,lung,carcinoma,M',8.0,1.152564049,3.6664493080000002,7.560817242000001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.984498441,8.0,8.0,0.10406111900000001,0.020929208,3.897011757,8.0
LCLC97TM1,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LI7,liver,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LK2,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LMSU,stomach,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN18,central_nervous_system,glioma,M',3.491163015,0.750220239,0.060397994,1.152779936,2.489178896,8.0,,,8.0,8.0,5.849557987000001,8.0,8.0,8.0,2.239868879,4.497424126,8.0,0.319844007,8.0,8.0,0.072643109,0.053672485,0.980935752,8.0
LN215,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN229,central_nervous_system,glioma,F',8.0,,0.061167378,2.8331127169999997,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.980614185,7.791688918999999,8.0,6.4012169839999995,3.1623170380000003,8.0,8.0,0.077816121,0.015199101999999999,3.563280106,8.0
LN235,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN319,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN340,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN382,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN428,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN443,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LN464,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LNCAPCLONEFGC,prostate,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LNZ308,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
LOUCY,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
LOUNH91,lung,carcinoma,F',8.0,0.076675788,8.0,2.279930353,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.466385007,8.0,8.0,0.182381138,0.006858335,8.0,8.0
LOVO,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LOXIMVI,skin,malignant_melanoma,NA',8.0,,0.18541798,4.300870419,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.002676487,5.29121542,8.0,,0.11007609199999999,8.0,2.388597727,0.069422469,0.004568389,2.708920717,0.589701712
LP1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',8.0,1.010143757,0.6107969879999999,1.468751704,8.0,8.0,8.0,8.0,8.0,0.774890772,1.4930143180000002,8.0,1.779385119,8.0,0.414755989,0.24403888,4.030470371,0.941703677,8.0,8.0,0.015259461,8.0,8.0,8.0
LS1034,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LS123,large_intestine,carcinoma,F',8.0,,0.349257827,5.005696297,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.638451099,8.0,4.644304752,8.0,8.0,0.047206044,0.34896284299999997,8.0,8.0
LS180,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
LS411N,large_intestine,carcinoma,M',8.0,,0.081793495,2.61978507,7.332954883999999,,0.9252846240000001,8.0,8.0,8.0,8.0,8.0,8.0,0.013036346,8.0,2.996136665,,0.46733886,8.0,8.0,0.035915688,0.002590775,1.90278995,0.13958810300000002
LS513,large_intestine,carcinoma,M',8.0,0.21893300100000002,0.029090017000000003,0.156419605,0.9508478359999999,4.528065205,8.0,8.0,8.0,8.0,2.149791987,8.0,2.88055253,0.031874225,7.25318718,0.539358318,8.0,0.717250442,8.0,8.0,0.053821929000000004,0.018824603,1.083319849,0.436459094
LU65,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
LU99,lung,carcinoma,M',8.0,0.035251014,0.052298609,1.221941113,1.0755645040000001,2.5491201880000003,4.744394778999999,5.119233608,8.0,4.511263371,7.810983658,5.644115925,3.926637173,0.253714144,2.936535358,1.975981355,8.0,0.052027762000000005,8.0,8.0,0.063524097,0.0025,0.40186235299999995,1.274648309
LUDLU1,lung,carcinoma,M',8.0,,0.048696097,1.139623761,8.0,8.0,8.0,1.825987339,8.0,8.0,8.0,1.652492166,2.3196421000000003,8.0,8.0,1.434306904,4.289455414,0.057614818,8.0,5.546560287,0.043730054000000004,0.003740356,3.11822629,8.0
LXF289,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
M059K,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
M07E,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MALME3M,skin,malignant_melanoma,M',8.0,1.857961059,0.090723187,8.0,4.014651299,8.0,0.285528094,7.205544472000001,8.0,7.791688918999999,8.0,8.0,7.32541132,0.004154827,5.954421997000001,2.8550889489999998,4.4116840360000005,4.586944103,8.0,8.0,0.040825501,0.017527899,0.381781071,0.046187452999999996
MC116,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,0.741352916,8.0,8.0,7.997480868999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.126930177,8.0,8.0,0.11097426,0.011948175,8.0,8.0
MCAS,ovary,carcinoma,F',8.0,0.814044297,0.072973058,3.3351008889999996,7.655484676,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.324099541,0.94524008,5.293410778,6.092284679,8.0,0.59492451,8.0,8.0,0.079792894,0.006575953000000001,7.480409145,6.324002742999999
MCF7,breast,carcinoma,F',8.0,0.402109355,0.01876104,0.323893487,6.51220417,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.845193863,8.0,0.122591665,0.716056585,8.0,0.7005950809999999,8.0,8.0,,0.0025,2.531646013,8.0
MDAMB134VI,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
MDAMB157,breast,carcinoma,F',8.0,,8.0,0.9138866240000001,3.1278212069999998,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.219044015,8.0,8.0,0.085610405,8.0,8.0,8.0
MDAMB175VII,breast,carcinoma,F',8.0,,0.032827336,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.391020775,0.46874091,3.983871937,8.0,8.0,8.0,1.671281815,8.0,2.408272505,0.093414493,8.0,8.0,8.0
MDAMB231,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
MDAMB361,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
MDAMB415,breast,carcinoma,F',8.0,,0.018407384,8.0,5.368505478,6.220910658999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.382416033999999,3.974702597,1.833097261,8.0,8.0,0.051927954000000005,8.0,1.7841720380000001,8.0
MDAMB435S,skin,malignant_melanoma,F',8.0,0.39255142200000004,0.076227158,1.026632547,8.0,1.484700203,2.312842846,8.0,8.0,8.0,8.0,8.0,8.0,0.027077457000000003,7.293634415,5.6871981620000005,6.421111584,0.252718359,8.0,8.0,0.057993092,0.003195678,2.911158323,0.421585709
MDAMB436,breast,carcinoma,F',8.0,,8.0,3.299835205,6.972090243999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.912307262000001,8.0,8.0,0.78094697,8.0,8.0,0.14509998300000002,0.016697872,2.568143845,8.0
MDAMB453,breast,carcinoma,F',8.0,0.111045882,0.015530476000000001,0.274789904,7.292513847,8.0,8.0,8.0,8.0,4.255000591,8.0,8.0,1.437899709,2.7519125939999998,8.0,4.530221939,8.0,0.217682108,8.0,8.0,0.010588877,0.002542614,2.731821299,8.0
MDAMB468,breast,carcinoma,F',5.0908857880000005,0.164094135,0.36703026299999997,2.787567377,1.004693367,8.0,8.0,2.356126785,8.0,2.424199783,0.5107120829999999,1.153329258,2.312558651,8.0,5.620063782000001,2.823380709,4.322463036,0.195560917,8.0,7.844894409,0.282739013,0.0025,1.028384566,8.0
MDAPCA2B,prostate,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
MDST8,large_intestine,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
ME1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MEC1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',5.5593557360000005,0.075994484,0.43508675700000005,0.884696066,4.106971741000001,7.4381260870000006,8.0,8.0,8.0,7.480983734,3.429081202,8.0,8.0,8.0,6.411550522000001,8.0,6.008265495,0.058134917,8.0,8.0,0.017748997,0.020440521,3.3096840380000003,8.0
MEC2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MEG01,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.499857932,1.050176263,8.0,3.388030291,8.0,8.0,1.568951845,8.0,8.0,8.0,8.0,8.0,0.276277214,2.577986002,8.0,0.069269069,0.576862156,8.0,1.1652036909999999,0.062515363,0.068457693,1.133756638,2.041517973
MELHO,skin,malignant_melanoma,F',8.0,0.282565325,8.0,5.398359776,5.802984715,8.0,0.312976211,5.166874409,8.0,6.380600452,8.0,8.0,6.552443981000001,0.01382275,7.153927326,5.168223858,7.266346931,1.0030308959999998,8.0,8.0,0.031638116,0.013635261999999999,1.183477879,0.10809873
MELJUSO,skin,malignant_melanoma,F',,,,,,,,,,,,,,,,,,,,,,,,
MESSA,soft_tissue,sarcoma,F',8.0,,0.037811786,6.5070042610000005,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.2343301769999995,8.0,8.0,0.113630891,8.0,8.0,0.104240313,0.006836666,6.301795006,8.0
MEWO,skin,malignant_melanoma,M',8.0,1.5137604709999999,8.0,6.019351482,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.106519528,0.023242673,8.0,8.0
MFE280,endometrium,carcinoma,F',8.0,0.743656993,0.207526833,1.694626625,8.0,8.0,8.0,3.2844610210000003,8.0,8.0,7.790372372,8.0,8.0,8.0,8.0,8.0,8.0,2.228371859,8.0,8.0,0.045543484,0.026499297,1.383289038,8.0
MFE296,endometrium,carcinoma,F',8.0,,0.328074843,6.642848015,2.5664479730000003,,8.0,1.8099850419999999,8.0,8.0,8.0,8.0,8.0,7.721744537,8.0,7.501813412000001,,0.066732004,8.0,5.2398519519999995,0.060532678,0.00617474,0.706745684,8.0
MFE319,endometrium,carcinoma,F',8.0,,0.079697538,8.0,3.977695704,,8.0,0.913547873,8.0,8.0,8.0,1.622308969,1.026923045,2.3320256230000003,8.0,7.701841831,,2.1045672890000002,0.012244953999999999,0.021723795,0.059672192,0.002685393,,8.0
MG63,bone,osteosarcoma,M',8.0,0.20671547899999998,0.814632237,1.108850002,5.698129177,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.650014877,3.710702658,8.0,0.252202541,8.0,8.0,0.12660495900000002,0.005069705999999999,8.0,8.0
MHHCALL2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MHHCALL3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MHHCALL4,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MHHES1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,M',8.0,0.04603162400000001,0.146468312,0.6431119439999999,7.068501472,1.882438421,8.0,8.0,8.0,3.228831291,7.204105377,7.838871002,4.274786472,0.026637657000000002,5.135538101,1.775179029,2.536269426,0.021923717000000002,8.0,1.0853238109999999,0.063291304,0.00261794,0.27962040899999996,0.715704679
MHHNB11,autonomic_ganglia,neuroblastoma,M',,,,,,,,,,,,,,,,,,,,,,,,
MIAPACA2,pancreas,carcinoma,M',8.0,0.21262221,0.020956876,1.236670732,5.867885113,8.0,8.0,6.538567542999999,8.0,8.0,8.0,8.0,7.4699592589999995,0.064959936,3.012937069,2.861631393,8.0,0.130220592,8.0,8.0,0.019623013,0.004052020999999999,2.6097433569999997,0.225029752
MINO,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.068454541,0.081997298,0.023940077,1.5966945890000002,1.3982335330000002,8.0,4.502677917,8.0,8.0,8.0,2.840651989,3.686045647,8.0,0.041038326,5.570897102000001,8.0,0.045961670999999996,8.0,8.0,0.01013622,0.002870928,0.338929951,8.0
MJ,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,0.097161315,5.734483719,8.0,4.616918087,8.0,2.60737896,8.0,8.0,8.0,8.0,8.0,8.0,3.5432477,8.0,8.0,0.23488046199999998,8.0,8.0,0.013263191,0.0025,1.04153255,8.0
MKN1,stomach,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
MKN45,stomach,carcinoma,F',0.259098381,0.075805597,0.017859768,8.0,3.678465843,8.0,8.0,8.0,7.562559605,7.639038086,0.720968306,8.0,8.0,0.287491083,0.113733932,8.0,8.0,0.070358671,8.0,8.0,0.05337812,0.0025,0.26934588,1.3752061130000002
MKN7,stomach,carcinoma,M',8.0,0.417916745,0.9966414570000001,5.466119289,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.608839095,8.0,8.0,0.139955252,8.0,8.0,8.0
MKN74,stomach,carcinoma,M',8.0,1.215258121,0.16906064699999998,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.689732791,8.0,8.0,3.769882917,8.0,0.693890095,8.0,8.0,0.152284607,0.022440279,2.246209145,8.0
ML1,thyroid,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
MM1S,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,NA',,,,,,,,,,,,,,,,,,,,,,,,
MOGGCCM,central_nervous_system,glioma,NA',8.0,,0.271819055,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.206775829,0.02381664,8.0,8.0
MOGGUVW,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
MOLM13,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MOLM16,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MOLM6,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MOLP2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MOLP8,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.215999931,0.323331714,0.915599108,7.239940166,0.83833456,8.0,8.0,4.624371052,8.0,0.167434162,8.0,8.0,8.0,2.97330308,0.331311166,8.0,0.403848886,8.0,8.0,0.018005772,0.002542614,4.962056637,8.0
MOLT13,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MOLT16,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',2.6532797809999997,0.021349076,0.44735404799999995,0.773999958,0.21816193899999997,0.5514901879999999,8.0,8.0,3.664028168,4.559615612,4.356861591,8.0,1.46226204,8.0,5.079283714,5.809138775,2.131068909,0.017107063999999998,8.0,7.28969499,0.008617696,0.003948967,0.300394267,8.0
MOLT4,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MONOMAC1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',1.376474261,0.098226845,0.014459794,0.315820903,0.028117702999999997,8.0,8.0,2.429489851,8.0,0.007336914,3.726812363,2.667337894,4.00608778,8.0,0.30434322399999997,1.44956553,3.887146473,0.031757414,8.0,3.6325874330000003,0.007916458000000001,0.003496323,0.181400388,8.0
MONOMAC6,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MORCPR,lung,carcinoma,NA',8.0,,0.076338477,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.933623016,8.0,8.0,0.029969541000000002,0.006695316,,8.0
MOTN1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
MPP89,pleura,mesothelioma,M',8.0,0.478835434,0.20097902399999998,2.068445206,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.31521502100000004,8.0,8.0,0.06371858700000001,0.055855297000000005,8.0,8.0
MSTO211H,pleura,mesothelioma,M',8.0,,0.19037365899999997,2.312949419,2.281857491,5.501162529,8.0,8.0,3.3725042339999995,6.981843472,8.0,8.0,8.0,1.102446795,4.273801327,8.0,5.9377975460000005,0.258645028,8.0,8.0,0.073725738,0.013478238,0.9465624090000001,8.0
MUTZ5,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
MV411,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
NALM1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
NALM19,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
NALM6,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
NAMALWA,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
NB1,autonomic_ganglia,neuroblastoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NB4,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
NCCSTCK140,stomach,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1048,lung,carcinoma,F',8.0,0.041015971,0.048622094000000005,1.485293388,3.467006207,8.0,8.0,2.65907383,8.0,7.31484127,8.0,8.0,8.0,8.0,4.13476181,8.0,8.0,0.021476045,8.0,3.120047092,0.050665624000000006,0.00391821,2.34043479,8.0
NCIH1092,lung,carcinoma,M',8.0,0.142945096,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.433359116,8.0,8.0,0.066620357,8.0,8.0,8.0
